render,is_slippery,n_iterations,map_name,seed,discount_factor_gamma,epsilon_decay_rate,steps,sum_rewards
False,True,150,8x8,20,0.95,1e-06,150,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 25\, 44\, 48\, 50\, 39\, 45\, 41\, 39\, 43\, 44\, 50\, 41\, 42\, 44\, 48\, 41\, 46\, 50\, 41\, 45\, 44\, 42\, 44\, 44\, 51\, 48\, 42\, 39\, 41\, 42\, 47\, 38\, 47\, 39\, 45\, 46\, 36\, 43\, 41\, 48\, 49\, 41\, 53\, 46\, 41\, 43\, 48\, 37\, 42\, 55\, 47\, 44\, 35\, 50\, 45\, 47\, 50\, 39\, 48\, 52\, 48\, 46\, 43\, 38\, 42\, 41\, 48\, 46\, 48\, 52\, 46\, 43\, 42\, 40\, 52\, 37\, 41\, 49\, 50\, 43\, 45\, 44\, 44\, 46\, 48\, 37\, 44\, 41\, 43\, 46\, 47\, 44\, 35\, 45\, 42\, 39\, 44\, 53\, 45\, 45\, 44\, 44\, 44\, 53\, 45\, 39\, 37\, 33\, 44\, 44\, 41\, 53\, 39\, 40\, 42\, 45\, 48\, 46\, 47\, 44\, 42\, 44\, 60\, 52\, 33\, 43\, 46\, 41\, 37\, 44\, 47\, 50\, 43\, 52\, 46\, 41\, 45\, 44]
False,True,150,8x8,20,0.95,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 2\, 1\, 3\, 4\, 1\, 7\, 3\, 3\, 2\, 7\, 3\, 3\, 5\, 3\, 7\, 4\, 5\, 7\, 6\, 2\, 4\, 2\, 4\, 6\, 5\, 3\, 2\, 6\, 1\, 4\, 4\, 2\, 4\, 10\, 6\, 4\, 9\, 6\, 6\, 4\, 5\, 1\, 10\, 3\, 7\, 8\, 6\, 2\, 5\, 2\, 3\, 1\, 6\, 5\, 7\, 5\, 6\, 3\, 9\, 3\, 4\, 7\, 8\, 4\, 4\, 4\, 2\, 7\, 2\, 9\, 2\, 5\, 4\, 4\, 8\, 6\, 3\, 7\, 6\, 3\, 4\, 3\, 5\, 3\, 3\, 4\, 5\, 3\, 6\, 3\, 3\, 2\, 5\, 4\, 3\, 3\, 2\, 1\, 4\, 6\, 5\, 6\, 2\, 7\, 4\, 5\, 2\, 4\, 5\, 5\, 4\, 5\, 2\, 5\, 3\, 2\, 3\, 2\, 4\, 6\, 5\, 5\, 4\, 5\, 2\, 4\, 2\, 2\, 5\, 2\, 5\, 3\, 4\, 6\, 3\, 4\, 3\, 4\, 4\, 3]
False,True,150,8x8,20,0.95,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 15\, 30\, 24\, 22\, 29\, 26\, 32\, 30\, 31\, 31\, 31\, 43\, 33\, 37\, 31\, 35\, 42\, 35\, 42\, 41\, 38\, 43\, 39\, 46\, 43\, 39\, 40\, 41\, 47\, 40\, 43\, 43\, 36\, 35\, 36\, 45\, 45\, 49\, 46\, 36\, 42\, 40\, 44\, 33\, 49\, 36\, 39\, 41\, 29\, 39\, 34\, 38\, 43\, 44\, 42\, 44\, 42\, 44\, 33\, 38\, 46\, 48\, 46\, 41\, 40\, 45\, 39\, 36\, 43\, 38\, 33\, 43\, 47\, 44\, 36\, 39\, 42\, 42\, 47\, 45\, 36\, 45\, 39\, 39\, 41\, 45\, 35\, 39\, 42\, 36\, 47\, 37\, 40\, 46\, 35\, 44\, 38\, 38\, 42\, 35\, 45\, 46\, 43\, 41\, 35\, 39\, 34\, 36\, 43\, 35\, 33\, 44\, 46\, 44\, 33\, 35\, 41\, 33\, 40\, 49\, 35\, 41\, 37\, 53\, 43\, 43\, 38\, 36\, 37\, 38\, 41\, 36\, 41\, 50\, 53\, 38\, 35\, 38]
False,True,150,8x8,20,0.99,1e-06,150,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 4\, 20\, 45\, 48\, 45\, 52\, 50\, 51\, 53\, 44\, 59\, 46\, 53\, 48\, 50\, 53\, 45\, 49\, 52\, 63\, 46\, 53\, 52\, 54\, 57\, 46\, 47\, 47\, 58\, 49\, 53\, 53\, 48\, 62\, 49\, 55\, 44\, 41\, 41\, 48\, 52\, 54\, 47\, 52\, 49\, 52\, 61\, 50\, 56\, 58\, 48\, 50\, 57\, 59\, 50\, 56\, 61\, 59\, 53\, 49\, 50\, 52\, 48\, 54\, 54\, 52\, 57\, 63\, 60\, 60\, 59\, 58\, 53\, 50\, 51\, 56\, 53\, 57\, 50\, 58\, 66\, 67\, 45\, 58\, 50\, 53\, 59\, 53\, 56\, 56\, 61\, 52\, 60\, 56\, 63\, 46\, 67\, 57\, 56\, 51\, 52\, 40\, 59\, 51\, 54\, 53\, 48\, 56\, 60\, 57\, 57\, 53\, 56\, 56\, 51\, 66\, 59\, 52\, 58\, 49\, 62\, 56\, 65\, 55\, 55\, 62\, 63\, 58\, 52\, 67\, 48\, 54\, 54\, 59\, 62\, 51\, 45\, 51\, 52\, 46\, 53\, 52]
False,True,150,8x8,20,0.99,0.0001,150,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 10\, 34\, 35\, 41\, 38\, 42\, 50\, 48\, 48\, 41\, 50\, 46\, 45\, 47\, 47\, 45\, 55\, 42\, 49\, 40\, 46\, 60\, 52\, 46\, 53\, 54\, 43\, 50\, 49\, 50\, 46\, 55\, 47\, 51\, 47\, 50\, 47\, 47\, 49\, 54\, 69\, 57\, 54\, 54\, 59\, 52\, 48\, 46\, 45\, 58\, 49\, 56\, 56\, 47\, 50\, 54\, 52\, 51\, 52\, 39\, 50\, 46\, 50\, 49\, 48\, 44\, 50\, 53\, 44\, 48\, 48\, 53\, 44\, 59\, 53\, 46\, 49\, 43\, 51\, 50\, 51\, 48\, 49\, 45\, 43\, 51\, 42\, 42\, 59\, 41\, 56\, 46\, 42\, 42\, 54\, 48\, 48\, 42\, 51\, 45\, 52\, 38\, 52\, 44\, 48\, 44\, 56\, 45\, 62\, 57\, 51\, 44\, 58\, 52\, 47\, 50\, 51\, 50\, 49\, 42\, 44\, 50\, 52\, 54\, 43\, 57\, 39\, 46\, 41\, 58\, 52\, 47\, 55\, 44\, 45\, 52\, 48\, 53]
False,True,150,8x8,20,0.99,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 2\, 7\, 11\, 12\, 6\, 12\, 9\, 6\, 15\, 9\, 10\, 11\, 8\, 10\, 15\, 12\, 12\, 11\, 7\, 11\, 9\, 14\, 10\, 13\, 15\, 11\, 11\, 10\, 5\, 11\, 7\, 9\, 11\, 12\, 10\, 14\, 8\, 9\, 9\, 11\, 12\, 8\, 9\, 13\, 7\, 9\, 12\, 12\, 11\, 8\, 15\, 11\, 15\, 14\, 15\, 11\, 13\, 10\, 11\, 4\, 10\, 13\, 9\, 9\, 9\, 7\, 18\, 17\, 9\, 11\, 15\, 7\, 9\, 12\, 5\, 7\, 13\, 18\, 10\, 12\, 7\, 6\, 9\, 12\, 11\, 8\, 9\, 10\, 15\, 12\, 10\, 15\, 3\, 10\, 9\, 10\, 8\, 14\, 11\, 9\, 9\, 18\, 12\, 12\, 11\, 11\, 17\, 7\, 9\, 13\, 14\, 11\, 11\, 14\, 12\, 10\, 9\, 16\, 14\, 13\, 8\, 11\, 12\, 13\, 7\, 8\, 15\, 11\, 17\, 14\, 15\, 14\, 10\, 10\, 9\, 8\, 10\, 11\, 10]
False,True,150,9x9,20,0.01,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 22\, 44\, 37\, 36\, 38\, 46\, 30\, 34\, 44\, 43\, 41\, 42\, 32\, 37\, 44\, 43\, 50\, 43\, 41\, 50\, 42\, 43\, 45\, 35\, 49\, 31\, 49\, 48\, 46\, 40\, 36\, 49\, 51\, 46\, 40\, 43\, 32\, 38\, 40\, 42\, 38\, 38\, 44\, 39\, 39\, 45\, 43\, 42\, 52\, 37\, 49\, 41\, 40\, 42\, 40\, 40\, 47\, 41\, 38\, 41\, 41\, 35\, 46\, 44\, 35\, 50\, 42\, 27\, 40\, 39\, 44\, 34\, 44\, 48\, 36\, 37\, 45\, 42\, 54\, 38\, 40\, 43\, 40\, 36\, 37\, 37\, 48\, 52\, 35\, 29\, 33\, 46\, 48\, 54\, 34\, 34\, 39\, 38\, 44\, 52\, 43\, 35\, 36\, 40\, 36\, 43\, 51\, 44\, 43\, 40\, 39\, 45\, 46\, 38\, 50\, 42\, 40\, 51\, 39\, 37\, 41\, 32\, 45\, 41\, 48\, 47\, 48\, 45\, 38\, 51\, 48\, 39\, 36\, 42\, 46\, 42]
False,True,150,9x9,20,0.01,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 7\, 18\, 19\, 15\, 16\, 10\, 24\, 14\, 12\, 18\, 20\, 11\, 19\, 22\, 20\, 21\, 17\, 16\, 16\, 16\, 21\, 14\, 10\, 13\, 20\, 18\, 12\, 20\, 19\, 15\, 18\, 15\, 13\, 21\, 15\, 21\, 21\, 18\, 13\, 13\, 19\, 20\, 15\, 17\, 19\, 11\, 28\, 14\, 19\, 21\, 13\, 20\, 15\, 17\, 16\, 11\, 19\, 18\, 13\, 19\, 13\, 20\, 13\, 12\, 16\, 26\, 19\, 20\, 14\, 15\, 14\, 21\, 11\, 18\, 17\, 11\, 17\, 13\, 15\, 19\, 10\, 17\, 10\, 19\, 21\, 18\, 16\, 19\, 16\, 16\, 15\, 15\, 18\, 14\, 18\, 16\, 13\, 18\, 15\, 8\, 15\, 17\, 12\, 22\, 22\, 13\, 16\, 12\, 19\, 13\, 13\, 15\, 19\, 12\, 12\, 19\, 17\, 19\, 21\, 24\, 10\, 11\, 13\, 16\, 17\, 12\, 18\, 22\, 12\, 19\, 14\, 15\, 13\, 15\, 15\, 16\, 14\, 21\, 21]
False,True,150,9x9,20,0.01,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 1\, 6\, 1\, 5\, 6\, 0\, 5\, 4\, 3\, 7\, 4\, 4\, 3\, 4\, 6\, 5\, 2\, 5\, 1\, 4\, 3\, 4\, 5\, 3\, 4\, 4\, 4\, 6\, 3\, 4\, 6\, 4\, 5\, 5\, 3\, 1\, 3\, 4\, 4\, 12\, 6\, 2\, 5\, 6\, 8\, 9\, 3\, 7\, 5\, 8\, 3\, 4\, 4\, 3\, 2\, 5\, 3\, 2\, 5\, 2\, 3\, 6\, 4\, 6\, 4\, 3\, 9\, 4\, 5\, 6\, 5\, 3\, 6\, 1\, 6\, 5\, 2\, 2\, 7\, 2\, 7\, 3\, 2\, 4\, 6\, 5\, 4\, 6\, 5\, 5\, 1\, 6\, 7\, 6\, 5\, 4\, 6\, 4\, 2\, 5\, 4\, 3\, 6\, 4\, 3\, 3\, 4\, 6\, 3\, 6\, 3\, 2\, 10\, 3\, 2\, 3\, 12\, 6\, 4\, 4\, 2\, 2\, 2\, 2\, 2\, 2\, 3\, 4\, 5\, 6\, 3\, 5\, 5\, 6\, 5\, 8\, 3\, 3\, 4\, 3]
False,True,150,9x9,20,0.5,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 12\, 13\, 16\, 39\, 26\, 33\, 31\, 23\, 38\, 29\, 21\, 34\, 33\, 31\, 28\, 31\, 29\, 30\, 33\, 23\, 36\, 27\, 28\, 27\, 30\, 26\, 23\, 30\, 33\, 26\, 32\, 28\, 36\, 30\, 42\, 34\, 28\, 30\, 33\, 28\, 32\, 29\, 29\, 34\, 21\, 35\, 30\, 35\, 26\, 32\, 32\, 23\, 30\, 26\, 23\, 32\, 29\, 33\, 32\, 25\, 31\, 33\, 33\, 39\, 33\, 29\, 31\, 31\, 36\, 34\, 33\, 33\, 32\, 35\, 25\, 33\, 30\, 27\, 37\, 28\, 38\, 27\, 29\, 25\, 28\, 28\, 30\, 32\, 27\, 31\, 32\, 35\, 34\, 31\, 31\, 30\, 23\, 29\, 37\, 28\, 28\, 29\, 29\, 36\, 34\, 32\, 35\, 30\, 28\, 18\, 32\, 36\, 27\, 36\, 26\, 31\, 26\, 22\, 30\, 34\, 26\, 31\, 27\, 36\, 32\, 31\, 31\, 23\, 31\, 29\, 27\, 27\, 36\, 33\, 28\, 29\, 27\, 29\, 29\, 40\, 27]
False,True,150,9x9,20,0.5,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 7\, 4\, 5\, 7\, 9\, 4\, 8\, 11\, 11\, 8\, 8\, 9\, 8\, 9\, 6\, 5\, 8\, 4\, 7\, 11\, 3\, 5\, 6\, 11\, 7\, 9\, 7\, 5\, 6\, 9\, 6\, 6\, 8\, 9\, 9\, 6\, 2\, 9\, 3\, 7\, 5\, 6\, 7\, 9\, 3\, 3\, 12\, 5\, 6\, 5\, 10\, 6\, 9\, 2\, 7\, 4\, 3\, 7\, 11\, 6\, 8\, 9\, 7\, 12\, 5\, 7\, 10\, 5\, 8\, 13\, 8\, 6\, 4\, 13\, 5\, 6\, 7\, 8\, 8\, 5\, 8\, 10\, 4\, 11\, 6\, 7\, 8\, 4\, 8\, 5\, 6\, 8\, 7\, 4\, 6\, 8\, 5\, 9\, 8\, 5\, 6\, 9\, 13\, 6\, 10\, 5\, 8\, 10\, 11\, 7\, 8\, 7\, 6\, 10\, 5\, 8\, 10\, 3\, 5\, 7\, 10\, 10\, 3\, 8\, 9\, 11\, 9\, 10\, 6\, 5\, 6\, 7\, 8\, 6\, 7\, 10]
False,True,150,9x9,20,0.5,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 2\, 9\, 20\, 24\, 20\, 23\, 15\, 15\, 22\, 23\, 12\, 21\, 22\, 23\, 17\, 15\, 23\, 22\, 19\, 13\, 25\, 24\, 16\, 19\, 17\, 20\, 17\, 23\, 12\, 26\, 20\, 21\, 18\, 18\, 20\, 16\, 25\, 15\, 11\, 16\, 21\, 21\, 18\, 18\, 14\, 17\, 16\, 18\, 20\, 9\, 15\, 17\, 17\, 21\, 22\, 20\, 21\, 13\, 22\, 23\, 22\, 24\, 16\, 16\, 19\, 27\, 18\, 25\, 26\, 21\, 9\, 16\, 21\, 16\, 18\, 12\, 9\, 18\, 23\, 22\, 22\, 23\, 17\, 13\, 22\, 14\, 17\, 17\, 22\, 12\, 23\, 18\, 14\, 18\, 18\, 12\, 17\, 20\, 15\, 18\, 15\, 20\, 17\, 23\, 19\, 15\, 19\, 19\, 16\, 27\, 16\, 16\, 18\, 18\, 21\, 24\, 18\, 24\, 17\, 20\, 12\, 23\, 17\, 25\, 18\, 24\, 18\, 20\, 15\, 16\, 14\, 13\, 19\, 9\, 19\, 20\, 20\, 19]
False,True,150,9x9,20,0.95,1e-06,150,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 31\, 52\, 49\, 56\, 53\, 55\, 44\, 47\, 56\, 52\, 60\, 65\, 65\, 58\, 60\, 50\, 52\, 57\, 55\, 55\, 54\, 61\, 65\, 54\, 59\, 53\, 58\, 57\, 62\, 58\, 60\, 49\, 58\, 60\, 61\, 64\, 54\, 52\, 57\, 61\, 61\, 55\, 48\, 60\, 45\, 60\, 62\, 65\, 54\, 65\, 48\, 66\, 67\, 63\, 58\, 64\, 53\, 63\, 59\, 57\, 61\, 59\, 47\, 58\, 56\, 66\, 57\, 59\, 56\, 59\, 66\, 54\, 65\, 55\, 58\, 57\, 55\, 50\, 56\, 60\, 60\, 64\, 58\, 66\, 55\, 68\, 49\, 52\, 61\, 63\, 55\, 66\, 60\, 61\, 58\, 65\, 51\, 52\, 68\, 50\, 56\, 56\, 62\, 64\, 62\, 48\, 62\, 63\, 56\, 54\, 53\, 57\, 57\, 65\, 50\, 55\, 51\, 64\, 61\, 62\, 58\, 50\, 65\, 64\, 57\, 61\, 61\, 61\, 54\, 59\, 68\, 66\, 64\, 64\, 57\, 47]
False,True,150,9x9,20,0.95,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 3\, 2\, 3\, 4\, 4\, 8\, 6\, 5\, 6\, 2\, 5\, 5\, 4\, 3\, 11\, 8\, 6\, 7\, 9\, 7\, 10\, 7\, 8\, 8\, 10\, 14\, 10\, 6\, 8\, 12\, 13\, 12\, 13\, 16\, 15\, 9\, 12\, 12\, 12\, 11\, 14\, 13\, 12\, 14\, 13\, 13\, 9\, 13\, 16\, 7\, 12\, 11\, 12\, 16\, 15\, 15\, 12\, 14\, 13\, 13\, 17\, 12\, 10\, 12\, 12\, 13\, 5\, 15\, 15\, 12\, 9\, 10\, 13\, 10\, 8\, 9\, 12\, 10\, 16\, 11\, 4\, 14\, 8\, 10\, 10\, 12\, 11\, 7\, 13\, 19\, 9\, 10\, 11\, 8\, 9\, 10\, 8\, 12\, 10\, 13\, 15\, 6\, 12\, 9\, 16\, 9\, 8\, 8\, 9\, 9\, 15\, 13\, 6\, 16\, 11\, 9\, 9\, 10\, 7\, 7\, 14\, 16\, 14\, 10\, 15\, 12\, 9\, 7\, 9\, 10\, 15\, 12\, 12\, 3\, 12\, 11\, 13]
False,True,150,9x9,20,0.95,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 4\, 5\, 7\, 2\, 2\, 3\, 9\, 1\, 10\, 12\, 5\, 5\, 4\, 5\, 6\, 6\, 6\, 5\, 8\, 8\, 3\, 4\, 7\, 6\, 5\, 4\, 4\, 8\, 7\, 2\, 7\, 6\, 6\, 10\, 8\, 6\, 6\, 7\, 4\, 10\, 4\, 9\, 3\, 7\, 4\, 5\, 7\, 8\, 9\, 8\, 2\, 8\, 7\, 9\, 7\, 6\, 2\, 7\, 6\, 10\, 4\, 8\, 5\, 2\, 7\, 4\, 8\, 5\, 7\, 4\, 6\, 5\, 6\, 3\, 3\, 5\, 14\, 11\, 5\, 5\, 9\, 3\, 10\, 10\, 8\, 8\, 3\, 5\, 6\, 8\, 3\, 6\, 7\, 4\, 4\, 9\, 3\, 9\, 8\, 2\, 5\, 6\, 8\, 12\, 8\, 5\, 9\, 5\, 5\, 6\, 6\, 7\, 1\, 9\, 8\, 6\, 6\, 5\, 8\, 6\, 5\, 7\, 5\, 9\, 10\, 7\, 8\, 3\, 7\, 8\, 11\, 7\, 8\, 10\, 7\, 5\, 11\, 4\, 5]
False,True,150,9x9,20,0.99,1e-06,150,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 4\, 4\, 8\, 7\, 8\, 6\, 4\, 5\, 5\, 3\, 8\, 2\, 3\, 7\, 10\, 6\, 3\, 6\, 4\, 7\, 4\, 7\, 4\, 4\, 7\, 4\, 5\, 5\, 2\, 8\, 8\, 6\, 6\, 11\, 2\, 7\, 6\, 4\, 6\, 10\, 3\, 3\, 6\, 7\, 1\, 4\, 4\, 3\, 4\, 8\, 3\, 1\, 6\, 4\, 2\, 5\, 8\, 5\, 7\, 3\, 8\, 6\, 4\, 4\, 5\, 4\, 7\, 4\, 7\, 5\, 8\, 2\, 6\, 8\, 4\, 9\, 6\, 2\, 8\, 10\, 5\, 7\, 4\, 4\, 4\, 9\, 7\, 3\, 8\, 4\, 7\, 5\, 2\, 3\, 4\, 10\, 4\, 4\, 6\, 7\, 12\, 5\, 2\, 3\, 8\, 5\, 4\, 7\, 3\, 8\, 7\, 8\, 4\, 4\, 3\, 3\, 2\, 7\, 5\, 5\, 4\, 5\, 5\, 4\, 3\, 5\, 9\, 9\, 8\, 3\, 5\, 8\, 7\, 8\, 2\, 3\, 5\, 6\, 6]
False,True,150,9x9,20,0.99,0.0001,150,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 13\, 39\, 55\, 58\, 64\, 61\, 60\, 75\, 65\, 65\, 82\, 88\, 82\, 78\, 87\, 89\, 84\, 86\, 86\, 83\, 80\, 83\, 85\, 83\, 79\, 83\, 88\, 88\, 84\, 86\, 84\, 83\, 82\, 82\, 85\, 84\, 76\, 80\, 86\, 86\, 84\, 83\, 82\, 86\, 90\, 82\, 89\, 77\, 85\, 80\, 82\, 82\, 85\, 83\, 87\, 82\, 83\, 82\, 85\, 82\, 81\, 79\, 87\, 87\, 84\, 87\, 79\, 91\, 89\, 85\, 80\, 89\, 90\, 84\, 85\, 87\, 84\, 86\, 85\, 90\, 86\, 88\, 83\, 86\, 87\, 84\, 86\, 82\, 79\, 79\, 87\, 86\, 84\, 81\, 84\, 87\, 86\, 83\, 83\, 84\, 85\, 85\, 90\, 84\, 84\, 83\, 85\, 85\, 81\, 89\, 86\, 90\, 90\, 85\, 83\, 85\, 84\, 82\, 86\, 82\, 89\, 81\, 86\, 83\, 77\, 81\, 83\, 89\, 82\, 79\, 89\, 82\, 84\, 86\, 92\, 85\, 80]
False,True,150,9x9,20,0.99,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 2\, 5\, 1\, 4\, 4\, 6\, 5\, 5\, 6\, 1\, 3\, 7\, 6\, 5\, 7\, 4\, 3\, 7\, 3\, 4\, 6\, 6\, 6\, 3\, 2\, 0\, 1\, 3\, 7\, 4\, 5\, 1\, 7\, 1\, 3\, 6\, 9\, 3\, 7\, 5\, 5\, 2\, 3\, 5\, 3\, 5\, 1\, 5\, 3\, 3\, 7\, 8\, 5\, 2\, 4\, 2\, 5\, 2\, 2\, 4\, 6\, 4\, 4\, 3\, 7\, 3\, 5\, 6\, 2\, 4\, 5\, 4\, 5\, 6\, 4\, 10\, 0\, 5\, 2\, 3\, 6\, 3\, 2\, 5\, 4\, 5\, 1\, 6\, 5\, 3\, 0\, 2\, 5\, 6\, 0\, 5\, 4\, 7\, 4\, 3\, 5\, 6\, 3\, 3\, 1\, 3\, 0\, 6\, 3\, 9\, 6\, 2\, 4\, 1\, 5\, 2\, 3\, 5\, 6\, 0\, 4\, 7\, 5\, 6\, 0\, 2\, 7\, 4\, 3\, 8\, 2\, 2\, 4\, 6\, 2\, 5\, 8\, 2]
False,True,150,10x10,20,0.01,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 5\, 16\, 15\, 24\, 29\, 28\, 26\, 27\, 22\, 17\, 28\, 15\, 24\, 22\, 28\, 27\, 22\, 21\, 22\, 28\, 20\, 38\, 27\, 23\, 26\, 28\, 28\, 27\, 15\, 21\, 22\, 22\, 24\, 30\, 28\, 24\, 27\, 23\, 21\, 31\, 31\, 26\, 20\, 23\, 24\, 17\, 23\, 25\, 28\, 18\, 29\, 23\, 19\, 22\, 21\, 22\, 21\, 25\, 15\, 29\, 29\, 30\, 19\, 25\, 21\, 30\, 22\, 27\, 33\, 32\, 21\, 19\, 20\, 30\, 23\, 22\, 26\, 27\, 19\, 23\, 30\, 36\, 26\, 14\, 24\, 28\, 22\, 24\, 26\, 28\, 30\, 27\, 26\, 23\, 19\, 24\, 23\, 27\, 21\, 27\, 23\, 25\, 32\, 18\, 25\, 23\, 24\, 20\, 21\, 24\, 27\, 25\, 22\, 29\, 22\, 25\, 25\, 24\, 23\, 28\, 27\, 21\, 20\, 23\, 24\, 18\, 32\, 27\, 31\, 24\, 28\, 20\, 29\, 18\, 18]
False,True,150,10x10,20,0.01,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 2\, 3\, 4\, 3\, 0\, 1\, 2\, 1\, 4\, 2\, 2\, 2\, 1\, 4\, 1\, 1\, 0\, 1\, 4\, 3\, 2\, 2\, 2\, 0\, 1\, 0\, 2\, 1\, 4\, 2\, 3\, 3\, 3\, 0\, 1\, 1\, 1\, 2\, 0\, 0\, 3\, 1\, 2\, 0\, 0\, 1\, 1\, 0\, 1\, 0\, 2\, 1\, 1\, 2\, 2\, 0\, 3\, 2\, 1\, 1\, 0\, 0\, 1\, 0\, 1\, 2\, 0\, 2\, 3\, 1\, 4\, 3\, 1\, 2\, 1\, 3\, 3\, 5\, 1\, 0\, 0\, 1\, 2\, 0\, 2\, 3\, 2\, 1\, 0\, 1\, 0\, 1\, 1\, 1\, 1\, 3\, 2\, 4\, 0\, 0\, 0\, 1\, 1\, 4\, 4\, 1\, 1\, 4\, 2\, 0\, 1\, 0\, 0\, 1\, 2\, 2\, 1\, 0\, 2\, 2\, 1\, 1\, 2\, 2\, 2\, 2\, 6\, 1\, 1\, 0\, 4\, 2\, 2]
False,True,150,10x10,20,0.01,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 0\, 0\, 0\, 1\, 0\, 1\, 1\, 0\, 0\, 1\, 0\, 1\, 0\, 0\, 0\, 1\, 0\, 2\, 1\, 0\, 0\, 1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 0\, 1\, 0\, 2\, 2\, 0\, 1\, 2\, 0\, 0\, 1\, 0\, 0\, 1\, 0\, 2\, 0\, 0\, 1\, 0\, 1\, 0\, 0\, 3\, 0\, 1\, 0\, 0\, 0\, 1\, 0\, 1\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 1\, 1\, 0\, 1\, 2\, 1\, 1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 0\, 0\, 1\, 0\, 1\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 2\, 2\, 2\, 0\, 1\, 0\, 1\, 1\, 0\, 0\, 3\, 1\, 1\, 0\, 0\, 1\, 0\, 1\, 1\, 0\, 2\, 1\, 0\, 0\, 1\, 1\, 0\, 0]
False,True,150,10x10,20,0.5,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 7\, 8\, 21\, 14\, 13\, 13\, 14\, 17\, 15\, 10\, 13\, 16\, 15\, 10\, 19\, 12\, 22\, 18\, 21\, 16\, 12\, 14\, 10\, 19\, 19\, 13\, 12\, 18\, 20\, 25\, 11\, 12\, 21\, 8\, 13\, 14\, 14\, 12\, 13\, 13\, 18\, 19\, 12\, 17\, 15\, 14\, 17\, 13\, 18\, 13\, 8\, 20\, 19\, 15\, 10\, 16\, 18\, 18\, 16\, 11\, 13\, 14\, 14\, 13\, 12\, 9\, 13\, 19\, 15\, 22\, 21\, 20\, 13\, 20\, 21\, 13\, 20\, 12\, 20\, 21\, 21\, 14\, 19\, 15\, 16\, 23\, 13\, 8\, 14\, 17\, 17\, 18\, 14\, 13\, 10\, 16\, 19\, 9\, 11\, 18\, 13\, 19\, 9\, 18\, 19\, 11\, 13\, 15\, 15\, 13\, 11\, 13\, 13\, 17\, 17\, 18\, 11\, 12\, 25\, 11\, 18\, 17\, 17\, 16\, 15\, 15\, 16\, 18\, 23\, 17\, 20\, 17\, 21\, 18\, 12]
